date,covid_severity,sunlight_time_minutes,production_capacity_rate,price_of_electricity,laborforce,export,monday,tuesday,wednesday,thursday,friday,saturday,sunday,new_year,nat_holiday,sacrifice_holiday,sacrifice_eve,ramadan_holiday,ramadan_eve,monday_or_friday_between_holidays,extra_holidays,partial_lockdown,full_lockdown
2018-07-18,0.0,886,77.1,357.87,54.04,14844.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-19,0.0,884,77.1,357.87,54.04,14844.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-20,0.0,883,77.1,357.87,54.04,14844.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-21,0.0,881,77.1,357.87,54.04,14844.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-07-22,0.0,879,77.1,357.87,54.04,14844.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-07-23,0.0,878,77.1,357.87,54.04,14844.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-24,0.0,876,77.1,357.87,54.04,14844.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-25,0.0,875,77.1,357.87,54.04,14844.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-26,0.0,873,77.1,357.87,54.04,14844.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-27,0.0,871,77.1,357.87,54.04,14844.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-28,0.0,869,77.1,357.87,54.04,14844.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-07-29,0.0,867,77.1,357.87,54.04,14844.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-07-30,0.0,865,77.1,357.87,54.04,14844.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-31,0.0,863,77.1,357.87,54.04,14844.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-01,0.0,861,77.8,383.95,54.31,13078.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-02,0.0,858,77.8,383.95,54.31,13078.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-03,0.0,856,77.8,383.95,54.31,13078.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-04,0.0,854,77.8,383.95,54.31,13078.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-08-05,0.0,852,77.8,383.95,54.31,13078.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-08-06,0.0,850,77.8,383.95,54.31,13078.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,0.0,848,77.8,383.95,54.31,13078.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-08,0.0,845,77.8,383.95,54.31,13078.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-09,0.0,843,77.8,383.95,54.31,13078.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-10,0.0,841,77.8,383.95,54.31,13078.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-11,0.0,838,77.8,383.95,54.31,13078.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-08-12,0.0,836,77.8,383.95,54.31,13078.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-08-13,0.0,834,77.8,383.95,54.31,13078.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-14,0.0,831,77.8,383.95,54.31,13078.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-15,0.0,829,77.8,383.95,54.31,13078.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-16,0.0,827,77.8,383.95,54.31,13078.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-17,0.0,824,77.8,383.95,54.31,13078.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-18,0.0,822,77.8,383.95,54.31,13078.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2018-08-19,0.0,819,77.8,383.95,54.31,13078.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2018-08-20,0.0,817,77.8,383.95,54.31,13078.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018-08-21,0.0,814,77.8,383.95,54.31,13078.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018-08-22,0.0,812,77.8,383.95,54.31,13078.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018-08-23,0.0,809,77.8,383.95,54.31,13078.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2018-08-24,0.0,807,77.8,383.95,54.31,13078.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2018-08-25,0.0,804,77.8,383.95,54.31,13078.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-08-26,0.0,802,77.8,383.95,54.31,13078.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2018-08-27,0.0,799,77.8,383.95,54.31,13078.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018-08-28,0.0,797,77.8,383.95,54.31,13078.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-29,0.0,794,77.8,383.95,54.31,13078.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-30,0.0,791,77.8,383.95,54.31,13078.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2018-08-31,0.0,789,77.8,383.95,54.31,13078.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2018-09-01,0.0,786,76.2,417.14,54.0,15388.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-09-02,0.0,784,76.2,417.14,54.0,15388.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-09-03,0.0,782,76.2,417.14,54.0,15388.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-04,0.0,779,76.2,417.14,54.0,15388.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-05,0.0,777,76.2,417.14,54.0,15388.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-06,0.0,774,76.2,417.14,54.0,15388.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-07,0.0,771,76.2,417.14,54.0,15388.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-08,0.0,769,76.2,417.14,54.0,15388.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-09-09,0.0,766,76.2,417.14,54.0,15388.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-09-10,0.0,763,76.2,417.14,54.0,15388.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11,0.0,760,76.2,417.14,54.0,15388.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-12,0.0,758,76.2,417.14,54.0,15388.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-13,0.0,755,76.2,417.14,54.0,15388.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-14,0.0,752,76.2,417.14,54.0,15388.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-15,0.0,750,76.2,417.14,54.0,15388.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-09-16,0.0,747,76.2,417.14,54.0,15388.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-09-17,0.0,744,76.2,417.14,54.0,15388.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-18,0.0,742,76.2,417.14,54.0,15388.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-19,0.0,739,76.2,417.14,54.0,15388.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-20,0.0,736,76.2,417.14,54.0,15388.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-21,0.0,733,76.2,417.14,54.0,15388.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-22,0.0,731,76.2,417.14,54.0,15388.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-09-23,0.0,728,76.2,417.14,54.0,15388.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-09-24,0.0,725,76.2,417.14,54.0,15388.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-25,0.0,723,76.2,417.14,54.0,15388.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-26,0.0,720,76.2,417.14,54.0,15388.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-27,0.0,717,76.2,417.14,54.0,15388.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-28,0.0,715,76.2,417.14,54.0,15388.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-29,0.0,712,76.2,417.14,54.0,15388.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-09-30,0.0,709,76.2,417.14,54.0,15388.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-10-01,0.0,706,75.4,447.97,53.7,16664.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-02,0.0,704,75.4,447.97,53.7,16664.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-03,0.0,701,75.4,447.97,53.7,16664.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-04,0.0,697,75.4,447.97,53.7,16664.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-05,0.0,695,75.4,447.97,53.7,16664.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-06,0.0,692,75.4,447.97,53.7,16664.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-10-07,0.0,690,75.4,447.97,53.7,16664.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-10-08,0.0,687,75.4,447.97,53.7,16664.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-09,0.0,684,75.4,447.97,53.7,16664.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-10,0.0,682,75.4,447.97,53.7,16664.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-11,0.0,679,75.4,447.97,53.7,16664.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-12,0.0,677,75.4,447.97,53.7,16664.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-13,0.0,674,75.4,447.97,53.7,16664.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-10-14,0.0,671,75.4,447.97,53.7,16664.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-10-15,0.0,669,75.4,447.97,53.7,16664.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-16,0.0,666,75.4,447.97,53.7,16664.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-17,0.0,664,75.4,447.97,53.7,16664.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-18,0.0,660,75.4,447.97,53.7,16664.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-19,0.0,658,75.4,447.97,53.7,16664.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-20,0.0,655,75.4,447.97,53.7,16664.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-10-21,0.0,653,75.4,447.97,53.7,16664.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-10-22,0.0,650,75.4,447.97,53.7,16664.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-23,0.0,648,75.4,447.97,53.7,16664.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-24,0.0,646,75.4,447.97,53.7,16664.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-25,0.0,643,75.4,447.97,53.7,16664.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-26,0.0,640,75.4,447.97,53.7,16664.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-27,0.0,638,75.4,447.97,53.7,16664.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-10-28,0.0,635,75.4,447.97,53.7,16664.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-10-29,0.0,633,75.4,447.97,53.7,16664.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018-10-30,0.0,631,75.4,447.97,53.7,16664.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-31,0.0,628,75.4,447.97,53.7,16664.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-01,0.0,625,74.1,448.24,53.0,16444.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-02,0.0,623,74.1,448.24,53.0,16444.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-03,0.0,621,74.1,448.24,53.0,16444.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-11-04,0.0,619,74.1,448.24,53.0,16444.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-11-05,0.0,616,74.1,448.24,53.0,16444.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-06,0.0,613,74.1,448.24,53.0,16444.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-07,0.0,611,74.1,448.24,53.0,16444.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-08,0.0,609,74.1,448.24,53.0,16444.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-09,0.0,607,74.1,448.24,53.0,16444.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-10,0.0,605,74.1,448.24,53.0,16444.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-11-11,0.0,603,74.1,448.24,53.0,16444.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-11-12,0.0,600,74.1,448.24,53.0,16444.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-13,0.0,598,74.1,448.24,53.0,16444.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-14,0.0,596,74.1,448.24,53.0,16444.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-15,0.0,595,74.1,448.24,53.0,16444.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-16,0.0,593,74.1,448.24,53.0,16444.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-17,0.0,590,74.1,448.24,53.0,16444.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-11-18,0.0,588,74.1,448.24,53.0,16444.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-11-19,0.0,586,74.1,448.24,53.0,16444.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-20,0.0,585,74.1,448.24,53.0,16444.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-21,0.0,583,74.1,448.24,53.0,16444.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-22,0.0,582,74.1,448.24,53.0,16444.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-23,0.0,579,74.1,448.24,53.0,16444.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-24,0.0,577,74.1,448.24,53.0,16444.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-11-25,0.0,576,74.1,448.24,53.0,16444.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-11-26,0.0,574,74.1,448.24,53.0,16444.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-27,0.0,573,74.1,448.24,53.0,16444.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-28,0.0,572,74.1,448.24,53.0,16444.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-29,0.0,570,74.1,448.24,53.0,16444.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-30,0.0,569,74.1,448.24,53.0,16444.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-01,0.0,568,74.1,445.91,52.4,14672.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-12-02,0.0,566,74.1,445.91,52.4,14672.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-12-03,0.0,565,74.1,445.91,52.4,14672.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-04,0.0,564,74.1,445.91,52.4,14672.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-05,0.0,563,74.1,445.91,52.4,14672.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-06,0.0,562,74.1,445.91,52.4,14672.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-07,0.0,561,74.1,445.91,52.4,14672.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-08,0.0,560,74.1,445.91,52.4,14672.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-12-09,0.0,559,74.1,445.91,52.4,14672.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-12-10,0.0,558,74.1,445.91,52.4,14672.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-11,0.0,557,74.1,445.91,52.4,14672.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-12,0.0,557,74.1,445.91,52.4,14672.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-13,0.0,556,74.1,445.91,52.4,14672.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-14,0.0,555,74.1,445.91,52.4,14672.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-15,0.0,555,74.1,445.91,52.4,14672.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-12-16,0.0,555,74.1,445.91,52.4,14672.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-12-17,0.0,554,74.1,445.91,52.4,14672.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-18,0.0,554,74.1,445.91,52.4,14672.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-19,0.0,554,74.1,445.91,52.4,14672.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-20,0.0,553,74.1,445.91,52.4,14672.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-21,0.0,554,74.1,445.91,52.4,14672.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-22,0.0,553,74.1,445.91,52.4,14672.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-12-23,0.0,554,74.1,445.91,52.4,14672.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-12-24,0.0,553,74.1,445.91,52.4,14672.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-25,0.0,554,74.1,445.91,52.4,14672.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-26,0.0,554,74.1,445.91,52.4,14672.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-27,0.0,554,74.1,445.91,52.4,14672.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-28,0.0,555,74.1,445.91,52.4,14672.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-29,0.0,556,74.1,445.91,52.4,14672.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-12-30,0.0,556,74.1,445.91,52.4,14672.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-12-31,0.0,556,74.1,445.91,52.4,14672.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-01-01,0.0,557,74.4,414.79,52.2,14003.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-01-02,0.0,558,74.4,414.79,52.2,14003.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-03,0.0,559,74.4,414.79,52.2,14003.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-04,0.0,560,74.4,414.79,52.2,14003.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-05,0.0,561,74.4,414.79,52.2,14003.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-01-06,0.0,562,74.4,414.79,52.2,14003.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-01-07,0.0,563,74.4,414.79,52.2,14003.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-08,0.0,564,74.4,414.79,52.2,14003.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-09,0.0,565,74.4,414.79,52.2,14003.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-10,0.0,566,74.4,414.79,52.2,14003.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-11,0.0,568,74.4,414.79,52.2,14003.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-12,0.0,569,74.4,414.79,52.2,14003.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-01-13,0.0,570,74.4,414.79,52.2,14003.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-01-14,0.0,572,74.4,414.79,52.2,14003.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-15,0.0,573,74.4,414.79,52.2,14003.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-16,0.0,574,74.4,414.79,52.2,14003.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-17,0.0,576,74.4,414.79,52.2,14003.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-18,0.0,578,74.4,414.79,52.2,14003.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-19,0.0,580,74.4,414.79,52.2,14003.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-01-20,0.0,581,74.4,414.79,52.2,14003.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-01-21,0.0,583,74.4,414.79,52.2,14003.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-22,0.0,585,74.4,414.79,52.2,14003.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-23,0.0,586,74.4,414.79,52.2,14003.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-24,0.0,589,74.4,414.79,52.2,14003.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-25,0.0,591,74.4,414.79,52.2,14003.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-26,0.0,593,74.4,414.79,52.2,14003.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-01-27,0.0,594,74.4,414.79,52.2,14003.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-01-28,0.0,597,74.4,414.79,52.2,14003.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-29,0.0,599,74.4,414.79,52.2,14003.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-30,0.0,601,74.4,414.79,52.2,14003.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-31,0.0,603,74.4,414.79,52.2,14003.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-01,0.0,606,74.0,415.13,52.5,14402.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-02,0.0,608,74.0,415.13,52.5,14402.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-02-03,0.0,610,74.0,415.13,52.5,14402.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-02-04,0.0,612,74.0,415.13,52.5,14402.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-05,0.0,615,74.0,415.13,52.5,14402.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-06,0.0,617,74.0,415.13,52.5,14402.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-07,0.0,619,74.0,415.13,52.5,14402.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-08,0.0,621,74.0,415.13,52.5,14402.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-09,0.0,624,74.0,415.13,52.5,14402.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-02-10,0.0,627,74.0,415.13,52.5,14402.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-02-11,0.0,629,74.0,415.13,52.5,14402.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-12,0.0,631,74.0,415.13,52.5,14402.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-13,0.0,633,74.0,415.13,52.5,14402.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-14,0.0,637,74.0,415.13,52.5,14402.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-15,0.0,639,74.0,415.13,52.5,14402.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-16,0.0,641,74.0,415.13,52.5,14402.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-02-17,0.0,643,74.0,415.13,52.5,14402.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-02-18,0.0,647,74.0,415.13,52.5,14402.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
